adjuster_id,capacity_days,day,claim_id,modality,effective_progress_per_day,productivity_loss_abs,assigned_flag
30290833,1.0,40,,,,,0
30290833,1.0,41,,,,,0
30290833,1.0,42,,,,,0
30290833,1.0,43,,,,,0
30290833,1.0,44,,,,,0
30290833,1.0,45,,,,,0
30290833,1.0,46,,,,,0
30290833,1.0,47,,,,,0
30290833,1.0,48,,,,,0
30290833,1.0,49,,,,,0
30290833,1.0,50,,,,,0
30290833,1.0,51,,,,,0
30290833,1.0,52,,,,,0
30290833,1.0,53,,,,,0
30290833,1.0,54,,,,,0
30290833,1.0,55,,,,,0
30290833,1.0,56,,,,,0
30290833,1.0,57,,,,,0
30290833,1.0,58,,,,,0
30290833,1.0,59,,,,,0
30290833,1.0,60,,,,,0
97120688,1.0,1,,,,,0
97120688,1.0,2,98229611,onsite,0.25,0.0,1
97120688,1.0,3,94835245,onsite,0.25,0.0,1
97120688,1.0,4,68884875,onsite,0.25,0.0,1
97120688,1.0,5,86498344,onsite,0.25,0.0,1
97120688,1.0,6,98229611,onsite,0.25,0.0,1
97120688,1.0,7,86498344,onsite,0.25,0.0,1
97120688,1.0,8,37946335,onsite,0.25,0.0,1
97120688,1.0,9,17574155,onsite,0.25,0.0,1
97120688,1.0,10,94835245,onsite,0.25,0.0,1
97120688,1.0,11,85132818,onsite,0.25,0.0,1
97120688,1.0,12,46063759,onsite,1.0,0.0,1
97120688,1.0,13,85903801,onsite,1.0,0.0,1
97120688,1.0,14,,,,,0
97120688,1.0,15,,,,,0
97120688,1.0,16,65526976,online,2.0,0.0,1
97120688,1.0,17,,,,,0
97120688,1.0,18,46680058,online,3.003003003003003,0.0,1
97120688,1.0,19,,,,,0
97120688,1.0,20,,,,,0
97120688,1.0,21,14829022,onsite,2.5,0.0,1
97120688,1.0,22,,,,,0
97120688,1.0,23,36464638,onsite,2.0,0.0,1
97120688,1.0,24,,,,,0
97120688,1.0,25,,,,,0
97120688,1.0,26,,,,,0
97120688,1.0,27,,,,,0
97120688,1.0,28,,,,,0
97120688,1.0,29,,,,,0
97120688,1.0,30,,,,,0
97120688,1.0,31,50341364,online,2.5,0.0,1
97120688,1.0,32,,,,,0
97120688,1.0,33,,,,,0
97120688,1.0,34,,,,,0
97120688,1.0,35,,,,,0
97120688,1.0,36,,,,,0
97120688,1.0,37,44191158,online,2.5,0.0,1
97120688,1.0,38,,,,,0
97120688,1.0,39,,,,,0
97120688,1.0,40,,,,,0
97120688,1.0,41,,,,,0
97120688,1.0,42,,,,,0
97120688,1.0,43,,,,,0
97120688,1.0,44,,,,,0
97120688,1.0,45,,,,,0
97120688,1.0,46,,,,,0
97120688,1.0,47,,,,,0
97120688,1.0,48,,,,,0
97120688,1.0,49,,,,,0
97120688,1.0,50,,,,,0
97120688,1.0,51,,,,,0
97120688,1.0,52,,,,,0
97120688,1.0,53,,,,,0
97120688,1.0,54,,,,,0
97120688,1.0,55,,,,,0
97120688,1.0,56,,,,,0
97120688,1.0,57,,,,,0
97120688,1.0,58,,,,,0
97120688,1.0,59,,,,,0
97120688,1.0,60,,,,,0
11226387,1.0,1,43144184,online,2.5,0.0,1
11226387,1.0,2,39320303,onsite,0.125,0.0,1
11226387,1.0,3,30145138,onsite,0.125,0.0,1
11226387,1.0,4,,,,,0
11226387,1.0,5,,,,,0
11226387,1.0,6,70942690,onsite,0.125,0.0,1
11226387,1.0,7,70923390,onsite,0.125,0.0,1
11226387,1.0,8,,,,,0
11226387,1.0,9,22816481,onsite,0.125,0.0,1
11226387,1.0,10,,,,,0
11226387,1.0,11,,,,,0
11226387,1.0,12,33540615,onsite,0.125,0.0,1
11226387,1.0,13,77129325,onsite,0.125,0.0,1
11226387,1.0,14,81634710,onsite,0.125,0.0,1
11226387,1.0,15,73344763,onsite,0.125,0.0,1
11226387,1.0,16,22453141,onsite,0.125,0.0,1
11226387,1.0,17,,,,,0
11226387,1.0,18,52711433,onsite,0.125,0.0,1
11226387,1.0,19,60578367,onsite,2.5,0.0,1
11226387,1.0,20,,,,,0
11226387,1.0,21,,,,,0
11226387,1.0,22,,,,,0
11226387,1.0,23,,,,,0
11226387,1.0,24,47678249,online,2.0,0.0,1
11226387,1.0,25,,,,,0
11226387,1.0,26,,,,,0
11226387,1.0,27,,,,,0
11226387,1.0,28,,,,,0
11226387,1.0,29,,,,,0
11226387,1.0,30,,,,,0
11226387,1.0,31,,,,,0
11226387,1.0,32,,,,,0
11226387,1.0,33,,,,,0
11226387,1.0,34,,,,,0
11226387,1.0,35,,,,,0
11226387,1.0,36,,,,,0
11226387,1.0,37,,,,,0
11226387,1.0,38,,,,,0
11226387,1.0,39,,,,,0
11226387,1.0,40,,,,,0
11226387,1.0,41,,,,,0
11226387,1.0,42,,,,,0
11226387,1.0,43,,,,,0
11226387,1.0,44,,,,,0
11226387,1.0,45,,,,,0
11226387,1.0,46,,,,,0
11226387,1.0,47,,,,,0
11226387,1.0,48,,,,,0
11226387,1.0,49,,,,,0
11226387,1.0,50,,,,,0
11226387,1.0,51,,,,,0
11226387,1.0,52,,,,,0
11226387,1.0,53,,,,,0
11226387,1.0,54,,,,,0
11226387,1.0,55,,,,,0
11226387,1.0,56,,,,,0
11226387,1.0,57,,,,,0
11226387,1.0,58,,,,,0
11226387,1.0,59,,,,,0
11226387,1.0,60,,,,,0
93840690,1.0,1,,,,,0
93840690,1.0,2,,,,,0
93840690,1.0,3,,,,,0
93840690,1.0,4,,,,,0
93840690,1.0,5,,,,,0
93840690,1.0,6,,,,,0
93840690,1.0,7,,,,,0
93840690,1.0,8,,,,,0
93840690,1.0,9,,,,,0
93840690,1.0,10,,,,,0
93840690,1.0,11,,,,,0
93840690,1.0,12,,,,,0
93840690,1.0,13,,,,,0
93840690,1.0,14,,,,,0
93840690,1.0,15,,,,,0
93840690,1.0,16,,,,,0
93840690,1.0,17,,,,,0
93840690,1.0,18,,,,,0
93840690,1.0,19,,,,,0
93840690,1.0,20,,,,,0
93840690,1.0,21,,,,,0
93840690,1.0,22,,,,,0
93840690,1.0,23,,,,,0
93840690,1.0,24,,,,,0
93840690,1.0,25,,,,,0
93840690,1.0,26,,,,,0
93840690,1.0,27,,,,,0
93840690,1.0,28,,,,,0
93840690,1.0,29,,,,,0
93840690,1.0,30,,,,,0
93840690,1.0,31,,,,,0
93840690,1.0,32,,,,,0
93840690,1.0,33,,,,,0
93840690,1.0,34,,,,,0
93840690,1.0,35,,,,,0
93840690,1.0,36,,,,,0
93840690,1.0,37,,,,,0
93840690,1.0,38,,,,,0
93840690,1.0,39,,,,,0
93840690,1.0,40,,,,,0
93840690,1.0,41,,,,,0
93840690,1.0,42,,,,,0
93840690,1.0,43,,,,,0
93840690,1.0,44,,,,,0
93840690,1.0,45,,,,,0
93840690,1.0,46,,,,,0
93840690,1.0,47,,,,,0
93840690,1.0,48,,,,,0
93840690,1.0,49,,,,,0
93840690,1.0,50,,,,,0
93840690,1.0,51,,,,,0
93840690,1.0,52,,,,,0
93840690,1.0,53,,,,,0
93840690,1.0,54,,,,,0
93840690,1.0,55,,,,,0
93840690,1.0,56,,,,,0
93840690,1.0,57,,,,,0
93840690,1.0,58,,,,,0
93840690,1.0,59,,,,,0
93840690,1.0,60,,,,,0
67220759,1.0,1,,,,,0
67220759,1.0,2,,,,,0
67220759,1.0,3,,,,,0
67220759,1.0,4,,,,,0
67220759,1.0,5,,,,,0
67220759,1.0,6,,,,,0
67220759,1.0,7,,,,,0
67220759,1.0,8,,,,,0
67220759,1.0,9,,,,,0
67220759,1.0,10,,,,,0
67220759,1.0,11,,,,,0
67220759,1.0,12,,,,,0
67220759,1.0,13,,,,,0
67220759,1.0,14,,,,,0
67220759,1.0,15,,,,,0
67220759,1.0,16,,,,,0
67220759,1.0,17,,,,,0
67220759,1.0,18,,,,,0
67220759,1.0,19,,,,,0
67220759,1.0,20,,,,,0
67220759,1.0,21,,,,,0
67220759,1.0,22,,,,,0
67220759,1.0,23,,,,,0
67220759,1.0,24,,,,,0
67220759,1.0,25,,,,,0
67220759,1.0,26,,,,,0
67220759,1.0,27,,,,,0
67220759,1.0,28,,,,,0
67220759,1.0,29,,,,,0
67220759,1.0,30,,,,,0
67220759,1.0,31,,,,,0
67220759,1.0,32,,,,,0
67220759,1.0,33,,,,,0
67220759,1.0,34,,,,,0
67220759,1.0,35,,,,,0
67220759,1.0,36,,,,,0
67220759,1.0,37,,,,,0
67220759,1.0,38,,,,,0
67220759,1.0,39,,,,,0
67220759,1.0,40,,,,,0
67220759,1.0,41,,,,,0
67220759,1.0,42,,,,,0
67220759,1.0,43,,,,,0
67220759,1.0,44,,,,,0
67220759,1.0,45,,,,,0
67220759,1.0,46,,,,,0
67220759,1.0,47,,,,,0
67220759,1.0,48,,,,,0
67220759,1.0,49,,,,,0
67220759,1.0,50,,,,,0
67220759,1.0,51,,,,,0
67220759,1.0,52,,,,,0
67220759,1.0,53,,,,,0
67220759,1.0,54,,,,,0
67220759,1.0,55,,,,,0
67220759,1.0,56,,,,,0
67220759,1.0,57,,,,,0
67220759,1.0,58,,,,,0
67220759,1.0,59,,,,,0
67220759,1.0,60,,,,,0
77187182,1.0,1,,,,,0
77187182,1.0,2,,,,,0
77187182,1.0,3,,,,,0
77187182,1.0,4,,,,,0
77187182,1.0,5,,,,,0
77187182,1.0,6,,,,,0
77187182,1.0,7,,,,,0
77187182,1.0,8,,,,,0
77187182,1.0,9,,,,,0
77187182,1.0,10,,,,,0
77187182,1.0,11,,,,,0
77187182,1.0,12,,,,,0
77187182,1.0,13,,,,,0
77187182,1.0,14,,,,,0
77187182,1.0,15,,,,,0
77187182,1.0,16,,,,,0
77187182,1.0,17,,,,,0
77187182,1.0,18,,,,,0
77187182,1.0,19,,,,,0
77187182,1.0,20,,,,,0
77187182,1.0,21,,,,,0
77187182,1.0,22,,,,,0
77187182,1.0,23,,,,,0
77187182,1.0,24,,,,,0
77187182,1.0,25,,,,,0
77187182,1.0,26,,,,,0
77187182,1.0,27,,,,,0
77187182,1.0,28,,,,,0
77187182,1.0,29,,,,,0
77187182,1.0,30,,,,,0
77187182,1.0,31,,,,,0
77187182,1.0,32,,,,,0
77187182,1.0,33,,,,,0
77187182,1.0,34,,,,,0
77187182,1.0,35,,,,,0
77187182,1.0,36,,,,,0
77187182,1.0,37,,,,,0
77187182,1.0,38,,,,,0
77187182,1.0,39,,,,,0
77187182,1.0,40,,,,,0
77187182,1.0,41,,,,,0
77187182,1.0,42,,,,,0
77187182,1.0,43,,,,,0
77187182,1.0,44,,,,,0
77187182,1.0,45,,,,,0
77187182,1.0,46,,,,,0
77187182,1.0,47,,,,,0
77187182,1.0,48,,,,,0
77187182,1.0,49,,,,,0
77187182,1.0,50,,,,,0
77187182,1.0,51,,,,,0
77187182,1.0,52,,,,,0
77187182,1.0,53,,,,,0
77187182,1.0,54,,,,,0
77187182,1.0,55,,,,,0
77187182,1.0,56,,,,,0
77187182,1.0,57,,,,,0
77187182,1.0,58,,,,,0
77187182,1.0,59,,,,,0
77187182,1.0,60,,,,,0
74913421,1.0,1,,,,,0
74913421,1.0,2,,,,,0
74913421,1.0,3,,,,,0
74913421,1.0,4,,,,,0
74913421,1.0,5,,,,,0
74913421,1.0,6,,,,,0
74913421,1.0,7,,,,,0
74913421,1.0,8,,,,,0
74913421,1.0,9,,,,,0
74913421,1.0,10,,,,,0
74913421,1.0,11,,,,,0
74913421,1.0,12,,,,,0
74913421,1.0,13,,,,,0
74913421,1.0,14,,,,,0
74913421,1.0,15,,,,,0
74913421,1.0,16,,,,,0
74913421,1.0,17,,,,,0
74913421,1.0,18,,,,,0
74913421,1.0,19,,,,,0
74913421,1.0,20,,,,,0
74913421,1.0,21,,,,,0
74913421,1.0,22,,,,,0
74913421,1.0,23,,,,,0
74913421,1.0,24,,,,,0
74913421,1.0,25,,,,,0
74913421,1.0,26,,,,,0
74913421,1.0,27,,,,,0
74913421,1.0,28,,,,,0
74913421,1.0,29,,,,,0
74913421,1.0,30,,,,,0
74913421,1.0,31,,,,,0
74913421,1.0,32,,,,,0
74913421,1.0,33,,,,,0
74913421,1.0,34,,,,,0
74913421,1.0,35,,,,,0
74913421,1.0,36,,,,,0
74913421,1.0,37,,,,,0
74913421,1.0,38,,,,,0
74913421,1.0,39,,,,,0
74913421,1.0,40,,,,,0
74913421,1.0,41,,,,,0
74913421,1.0,42,,,,,0
74913421,1.0,43,,,,,0
74913421,1.0,44,,,,,0
74913421,1.0,45,,,,,0
74913421,1.0,46,,,,,0
74913421,1.0,47,,,,,0
74913421,1.0,48,,,,,0
74913421,1.0,49,,,,,0
74913421,1.0,50,,,,,0
74913421,1.0,51,,,,,0
74913421,1.0,52,,,,,0
74913421,1.0,53,,,,,0
74913421,1.0,54,,,,,0
74913421,1.0,55,,,,,0
74913421,1.0,56,,,,,0
74913421,1.0,57,,,,,0
74913421,1.0,58,,,,,0
74913421,1.0,59,,,,,0
74913421,1.0,60,,,,,0
82687551,1.0,1,,,,,0
82687551,1.0,2,,,,,0
82687551,1.0,3,54794966,onsite,0.125,0.0,1
82687551,1.0,4,44564234,onsite,0.125,0.0,1
82687551,1.0,5,60167696,onsite,0.125,0.0,1
82687551,1.0,6,54794966,onsite,0.125,0.0,1
82687551,1.0,7,84730110,onsite,0.125,0.0,1
82687551,1.0,8,60167696,onsite,0.125,0.0,1
82687551,1.0,9,44564234,onsite,0.125,0.0,1
82687551,1.0,10,82473832,onsite,0.125,0.0,1
82687551,1.0,11,60167696,onsite,0.125,0.0,1
82687551,1.0,12,92471125,onsite,0.125,0.0,1
82687551,1.0,13,78257789,onsite,0.125,0.0,1
82687551,1.0,14,90137660,onsite,0.125,0.0,1
82687551,1.0,15,90137660,onsite,0.125,0.0,1
82687551,1.0,16,90137660,onsite,0.125,0.0,1
82687551,1.0,17,36513892,onsite,0.7501875468867217,0.0,1
82687551,1.0,18,47555912,onsite,0.7501875468867217,0.0,1
82687551,1.0,19,16728333,onsite,0.7501875468867217,0.0,1
82687551,1.0,20,,,,,0
82687551,1.0,21,88730886,onsite,0.7501875468867217,0.0,1
82687551,1.0,22,88891728,onsite,2.0,0.0,1
82687551,1.0,23,72828702,onsite,2.0,0.0,1
82687551,1.0,24,,,,,0
82687551,1.0,25,,,,,0
82687551,1.0,26,27290956,onsite,2.0,0.0,1
82687551,1.0,27,14427676,onsite,2.5,0.0,1
82687551,1.0,28,,,,,0
82687551,1.0,29,,,,,0
82687551,1.0,30,,,,,0
82687551,1.0,31,,,,,0
82687551,1.0,32,,,,,0
82687551,1.0,33,,,,,0
82687551,1.0,34,,,,,0
82687551,1.0,35,,,,,0
82687551,1.0,36,,,,,0
82687551,1.0,37,,,,,0
82687551,1.0,38,,,,,0
82687551,1.0,39,,,,,0
82687551,1.0,40,,,,,0
82687551,1.0,41,,,,,0
82687551,1.0,42,,,,,0
82687551,1.0,43,,,,,0
82687551,1.0,44,,,,,0
82687551,1.0,45,,,,,0
82687551,1.0,46,,,,,0
82687551,1.0,47,,,,,0
82687551,1.0,48,,,,,0
82687551,1.0,49,,,,,0
82687551,1.0,50,,,,,0
82687551,1.0,51,,,,,0
82687551,1.0,52,,,,,0
82687551,1.0,53,,,,,0
82687551,1.0,54,,,,,0
82687551,1.0,55,,,,,0
82687551,1.0,56,,,,,0
82687551,1.0,57,,,,,0
82687551,1.0,58,,,,,0
82687551,1.0,59,,,,,0
82687551,1.0,60,,,,,0
20179277,1.0,1,,,,,0
20179277,1.0,2,,,,,0
20179277,1.0,3,,,,,0
20179277,1.0,4,,,,,0
20179277,1.0,5,,,,,0
20179277,1.0,6,,,,,0
20179277,1.0,7,,,,,0
20179277,1.0,8,,,,,0
20179277,1.0,9,,,,,0
20179277,1.0,10,,,,,0
20179277,1.0,11,,,,,0
20179277,1.0,12,,,,,0
20179277,1.0,13,,,,,0
20179277,1.0,14,,,,,0
20179277,1.0,15,,,,,0
20179277,1.0,16,,,,,0
20179277,1.0,17,,,,,0
20179277,1.0,18,,,,,0
20179277,1.0,19,,,,,0
20179277,1.0,20,,,,,0
20179277,1.0,21,,,,,0
20179277,1.0,22,,,,,0
20179277,1.0,23,,,,,0
20179277,1.0,24,,,,,0
20179277,1.0,25,,,,,0
20179277,1.0,26,,,,,0
20179277,1.0,27,,,,,0
20179277,1.0,28,,,,,0
20179277,1.0,29,,,,,0
20179277,1.0,30,,,,,0
20179277,1.0,31,,,,,0
20179277,1.0,32,,,,,0
20179277,1.0,33,,,,,0
20179277,1.0,34,,,,,0
20179277,1.0,35,,,,,0
20179277,1.0,36,,,,,0
20179277,1.0,37,,,,,0
20179277,1.0,38,,,,,0
20179277,1.0,39,,,,,0
20179277,1.0,40,,,,,0
20179277,1.0,41,,,,,0
20179277,1.0,42,,,,,0
20179277,1.0,43,,,,,0
20179277,1.0,44,,,,,0
20179277,1.0,45,,,,,0
20179277,1.0,46,,,,,0
20179277,1.0,47,,,,,0
20179277,1.0,48,,,,,0
20179277,1.0,49,,,,,0
20179277,1.0,50,,,,,0
20179277,1.0,51,,,,,0
20179277,1.0,52,,,,,0
20179277,1.0,53,,,,,0
20179277,1.0,54,,,,,0
20179277,1.0,55,,,,,0
20179277,1.0,56,,,,,0
20179277,1.0,57,,,,,0
20179277,1.0,58,,,,,0
20179277,1.0,59,,,,,0
20179277,1.0,60,,,,,0
74571165,1.0,1,,,,,0
74571165,1.0,2,,,,,0
74571165,1.0,3,,,,,0
74571165,1.0,4,,,,,0
74571165,1.0,5,,,,,0
74571165,1.0,6,,,,,0
74571165,1.0,7,,,,,0
74571165,1.0,8,,,,,0
74571165,1.0,9,,,,,0
74571165,1.0,10,,,,,0
74571165,1.0,11,,,,,0
74571165,1.0,12,,,,,0
74571165,1.0,13,,,,,0
74571165,1.0,14,,,,,0
74571165,1.0,15,,,,,0
74571165,1.0,16,,,,,0
74571165,1.0,17,,,,,0
74571165,1.0,18,,,,,0
74571165,1.0,19,,,,,0
74571165,1.0,20,,,,,0
74571165,1.0,21,,,,,0
74571165,1.0,22,,,,,0
74571165,1.0,23,,,,,0
74571165,1.0,24,,,,,0
74571165,1.0,25,,,,,0
74571165,1.0,26,,,,,0
74571165,1.0,27,,,,,0
74571165,1.0,28,,,,,0
74571165,1.0,29,,,,,0
74571165,1.0,30,,,,,0
74571165,1.0,31,,,,,0
74571165,1.0,32,,,,,0
74571165,1.0,33,,,,,0
74571165,1.0,34,,,,,0
74571165,1.0,35,,,,,0
74571165,1.0,36,,,,,0
74571165,1.0,37,,,,,0
74571165,1.0,38,,,,,0
74571165,1.0,39,,,,,0
74571165,1.0,40,,,,,0
74571165,1.0,41,,,,,0
74571165,1.0,42,,,,,0
74571165,1.0,43,,,,,0
74571165,1.0,44,,,,,0
74571165,1.0,45,,,,,0
74571165,1.0,46,,,,,0
74571165,1.0,47,,,,,0
74571165,1.0,48,,,,,0
74571165,1.0,49,,,,,0
74571165,1.0,50,,,,,0
74571165,1.0,51,,,,,0
74571165,1.0,52,,,,,0
74571165,1.0,53,,,,,0
74571165,1.0,54,,,,,0
74571165,1.0,55,,,,,0
74571165,1.0,56,,,,,0
74571165,1.0,57,,,,,0
74571165,1.0,58,,,,,0
74571165,1.0,59,,,,,0
74571165,1.0,60,,,,,0
55789879,1.0,1,,,,,0
55789879,1.0,2,,,,,0
55789879,1.0,3,,,,,0
55789879,1.0,4,,,,,0
55789879,1.0,5,,,,,0
55789879,1.0,6,,,,,0
55789879,1.0,7,,,,,0
55789879,1.0,8,,,,,0
55789879,1.0,9,,,,,0
55789879,1.0,10,,,,,0
55789879,1.0,11,,,,,0
55789879,1.0,12,,,,,0
55789879,1.0,13,,,,,0
55789879,1.0,14,,,,,0
55789879,1.0,15,,,,,0
55789879,1.0,16,,,,,0
55789879,1.0,17,,,,,0
55789879,1.0,18,,,,,0
55789879,1.0,19,,,,,0
55789879,1.0,20,,,,,0
55789879,1.0,21,,,,,0
55789879,1.0,22,,,,,0
55789879,1.0,23,,,,,0
55789879,1.0,24,,,,,0
55789879,1.0,25,,,,,0
55789879,1.0,26,,,,,0
55789879,1.0,27,,,,,0
55789879,1.0,28,,,,,0
55789879,1.0,29,,,,,0
55789879,1.0,30,,,,,0
55789879,1.0,31,,,,,0
55789879,1.0,32,,,,,0
55789879,1.0,33,,,,,0
55789879,1.0,34,,,,,0
55789879,1.0,35,,,,,0
55789879,1.0,36,,,,,0
55789879,1.0,37,,,,,0
55789879,1.0,38,,,,,0
55789879,1.0,39,,,,,0
55789879,1.0,40,,,,,0
55789879,1.0,41,,,,,0
55789879,1.0,42,,,,,0
55789879,1.0,43,,,,,0
55789879,1.0,44,,,,,0
55789879,1.0,45,,,,,0
55789879,1.0,46,,,,,0
55789879,1.0,47,,,,,0
55789879,1.0,48,,,,,0
55789879,1.0,49,,,,,0
55789879,1.0,50,,,,,0
55789879,1.0,51,,,,,0
55789879,1.0,52,,,,,0
55789879,1.0,53,,,,,0
55789879,1.0,54,,,,,0
55789879,1.0,55,,,,,0
55789879,1.0,56,,,,,0
55789879,1.0,57,,,,,0
55789879,1.0,58,,,,,0
55789879,1.0,59,,,,,0
55789879,1.0,60,,,,,0
85470328,1.0,1,,,,,0
85470328,1.0,2,,,,,0
85470328,1.0,3,,,,,0
85470328,1.0,4,,,,,0
85470328,1.0,5,,,,,0
85470328,1.0,6,,,,,0
85470328,1.0,7,,,,,0
85470328,1.0,8,,,,,0
85470328,1.0,9,,,,,0
85470328,1.0,10,,,,,0
85470328,1.0,11,,,,,0
85470328,1.0,12,,,,,0
85470328,1.0,13,,,,,0
85470328,1.0,14,,,,,0
85470328,1.0,15,,,,,0
85470328,1.0,16,,,,,0
85470328,1.0,17,,,,,0
85470328,1.0,18,,,,,0
85470328,1.0,19,,,,,0
85470328,1.0,20,,,,,0
85470328,1.0,21,,,,,0
85470328,1.0,22,,,,,0
85470328,1.0,23,,,,,0
85470328,1.0,24,,,,,0
85470328,1.0,25,,,,,0
85470328,1.0,26,,,,,0
85470328,1.0,27,,,,,0
85470328,1.0,28,,,,,0
85470328,1.0,29,,,,,0
85470328,1.0,30,,,,,0
85470328,1.0,31,,,,,0
85470328,1.0,32,,,,,0
85470328,1.0,33,,,,,0
85470328,1.0,34,,,,,0
85470328,1.0,35,,,,,0
85470328,1.0,36,,,,,0
85470328,1.0,37,,,,,0
85470328,1.0,38,,,,,0
85470328,1.0,39,,,,,0
85470328,1.0,40,,,,,0
85470328,1.0,41,,,,,0
85470328,1.0,42,,,,,0
85470328,1.0,43,,,,,0
85470328,1.0,44,,,,,0
85470328,1.0,45,,,,,0
85470328,1.0,46,,,,,0
85470328,1.0,47,,,,,0
85470328,1.0,48,,,,,0
85470328,1.0,49,,,,,0
85470328,1.0,50,,,,,0
85470328,1.0,51,,,,,0
85470328,1.0,52,,,,,0
85470328,1.0,53,,,,,0
85470328,1.0,54,,,,,0
85470328,1.0,55,,,,,0
85470328,1.0,56,,,,,0
85470328,1.0,57,,,,,0
85470328,1.0,58,,,,,0
85470328,1.0,59,,,,,0
85470328,1.0,60,,,,,0
99829609,1.0,1,,,,,0
99829609,1.0,2,,,,,0
99829609,1.0,3,,,,,0
99829609,1.0,4,,,,,0
99829609,1.0,5,,,,,0
99829609,1.0,6,,,,,0
99829609,1.0,7,,,,,0
99829609,1.0,8,,,,,0
99829609,1.0,9,,,,,0
99829609,1.0,10,,,,,0
99829609,1.0,11,,,,,0
99829609,1.0,12,,,,,0
99829609,1.0,13,,,,,0
99829609,1.0,14,,,,,0
99829609,1.0,15,,,,,0
99829609,1.0,16,,,,,0
99829609,1.0,17,,,,,0
99829609,1.0,18,,,,,0
99829609,1.0,19,,,,,0
99829609,1.0,20,,,,,0
99829609,1.0,21,,,,,0
99829609,1.0,22,,,,,0
99829609,1.0,23,,,,,0
99829609,1.0,24,,,,,0
99829609,1.0,25,,,,,0
99829609,1.0,26,,,,,0
99829609,1.0,27,,,,,0
99829609,1.0,28,,,,,0
99829609,1.0,29,,,,,0
99829609,1.0,30,,,,,0
99829609,1.0,31,,,,,0
99829609,1.0,32,,,,,0
99829609,1.0,33,,,,,0
99829609,1.0,34,,,,,0
99829609,1.0,35,,,,,0
99829609,1.0,36,,,,,0
99829609,1.0,37,,,,,0
99829609,1.0,38,,,,,0
99829609,1.0,39,,,,,0
99829609,1.0,40,,,,,0
99829609,1.0,41,,,,,0
99829609,1.0,42,,,,,0
99829609,1.0,43,,,,,0
99829609,1.0,44,,,,,0
99829609,1.0,45,,,,,0
99829609,1.0,46,,,,,0
99829609,1.0,47,,,,,0
99829609,1.0,48,,,,,0
99829609,1.0,49,,,,,0
99829609,1.0,50,,,,,0
99829609,1.0,51,,,,,0
99829609,1.0,52,,,,,0
99829609,1.0,53,,,,,0
99829609,1.0,54,,,,,0
99829609,1.0,55,,,,,0
99829609,1.0,56,,,,,0
99829609,1.0,57,,,,,0
99829609,1.0,58,,,,,0
99829609,1.0,59,,,,,0
99829609,1.0,60,,,,,0
37468517,1.0,1,,,,,0
37468517,1.0,2,,,,,0
37468517,1.0,3,,,,,0
37468517,1.0,4,,,,,0
37468517,1.0,5,,,,,0
37468517,1.0,6,,,,,0
37468517,1.0,7,,,,,0
37468517,1.0,8,,,,,0
37468517,1.0,9,,,,,0
37468517,1.0,10,,,,,0
37468517,1.0,11,,,,,0
37468517,1.0,12,,,,,0
37468517,1.0,13,,,,,0
37468517,1.0,14,,,,,0
37468517,1.0,15,,,,,0
37468517,1.0,16,,,,,0
37468517,1.0,17,,,,,0
37468517,1.0,18,,,,,0
37468517,1.0,19,,,,,0
37468517,1.0,20,,,,,0
37468517,1.0,21,,,,,0
37468517,1.0,22,,,,,0
37468517,1.0,23,,,,,0
37468517,1.0,24,,,,,0
37468517,1.0,25,,,,,0
37468517,1.0,26,,,,,0
37468517,1.0,27,,,,,0
37468517,1.0,28,,,,,0
37468517,1.0,29,,,,,0
37468517,1.0,30,,,,,0
37468517,1.0,31,,,,,0
37468517,1.0,32,,,,,0
37468517,1.0,33,,,,,0
37468517,1.0,34,,,,,0
37468517,1.0,35,,,,,0
37468517,1.0,36,,,,,0
37468517,1.0,37,,,,,0
37468517,1.0,38,,,,,0
37468517,1.0,39,,,,,0
37468517,1.0,40,,,,,0
37468517,1.0,41,,,,,0
37468517,1.0,42,,,,,0
37468517,1.0,43,,,,,0
37468517,1.0,44,,,,,0
37468517,1.0,45,,,,,0
37468517,1.0,46,,,,,0
37468517,1.0,47,,,,,0
37468517,1.0,48,,,,,0
37468517,1.0,49,,,,,0
37468517,1.0,50,,,,,0
37468517,1.0,51,,,,,0
37468517,1.0,52,,,,,0
37468517,1.0,53,,,,,0
37468517,1.0,54,,,,,0
37468517,1.0,55,,,,,0
37468517,1.0,56,,,,,0
37468517,1.0,57,,,,,0
37468517,1.0,58,,,,,0
37468517,1.0,59,,,,,0
37468517,1.0,60,,,,,0
28793553,1.0,1,,,,,0
28793553,1.0,2,,,,,0
28793553,1.0,3,,,,,0
28793553,1.0,4,,,,,0
28793553,1.0,5,,,,,0
28793553,1.0,6,,,,,0
28793553,1.0,7,,,,,0
28793553,1.0,8,,,,,0
28793553,1.0,9,,,,,0
28793553,1.0,10,,,,,0
28793553,1.0,11,,,,,0
28793553,1.0,12,,,,,0
28793553,1.0,13,,,,,0
28793553,1.0,14,,,,,0
28793553,1.0,15,,,,,0
28793553,1.0,16,,,,,0
28793553,1.0,17,,,,,0
28793553,1.0,18,,,,,0
28793553,1.0,19,,,,,0
28793553,1.0,20,,,,,0
28793553,1.0,21,,,,,0
28793553,1.0,22,,,,,0
28793553,1.0,23,,,,,0
28793553,1.0,24,,,,,0
28793553,1.0,25,,,,,0
28793553,1.0,26,,,,,0
28793553,1.0,27,,,,,0
28793553,1.0,28,,,,,0
28793553,1.0,29,,,,,0
